"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.476858342E0,-5.772271156E-1,-8.940426111E-1,-1.189966202E-1
5.486982342E0,-6.434570551E-1,-9.318733215E-1,-9.416484833E-2
5.507123342E0,-7.854518890E-1,-9.646903872E-1,-1.092395782E-1
5.527051342E0,-9.147527218E-1,-1.004145741E0,-1.674852371E-1
5.537086342E0,-9.598796368E-1,-1.020810723E0,-2.038230896E-1
5.556968342E0,-1.048408151E0,-1.027975202E0,-2.449254990E-1
5.576947342E0,-1.122946858E0,-1.036466837E0,-2.379636765E-1
5.596807342E0,-1.191985846E0,-1.040879607E0,-2.918930054E-1
5.616867342E0,-1.240018725E0,-1.037953973E0,-3.421182632E-1
5.628861342E0,-1.260409474E0,-1.038825750E0,-3.695287704E-1
5.641998842E0,-1.295563579E0,-1.048940182E0,-3.588113785E-1
5.657178342E0,-1.281683445E0,-1.038436294E0,-3.764142990E-1
5.667263342E0,-1.270455122E0,-1.038416862E0,-3.858327866E-1
5.678820342E0,-1.267561674E0,-1.031978846E0,-4.035539627E-1
5.697129342E0,-1.241526246E0,-1.025670767E0,-3.996696472E-1
5.717093342E0,-1.203687787E0,-1.021310568E0,-3.705005646E-1
5.727229342E0,-1.172646165E0,-1.016793728E0,-3.558721542E-1
5.746967342E0,-1.103367329E0,-9.969867468E-1,-3.708105087E-1
5.767035342E0,-1.039200306E0,-9.656426907E-1,-3.401279449E-1
5.787056342E0,-9.448286295E-1,-9.181405306E-1,-2.829256058E-1
5.806943342E0,-8.409019709E-1,-8.718416095E-1,-2.207736969E-1
5.817002342E0,-7.756966949E-1,-8.408681154E-1,-2.369537354E-1
5.836781342E0,-6.599605680E-1,-7.666592598E-1,-1.998214722E-1
5.846912342E0,-5.326347351E-1,-6.974767447E-1,-1.325855255E-1
5.867388342E0,-4.126291275E-1,-6.057250500E-1,-6.870079041E-2
5.886990342E0,-2.709595859E-1,-5.008130074E-1,-5.871200562E-2
5.907269342E0,-1.453728676E-1,-3.968980908E-1,-3.424453735E-2
5.928583342E0,-3.146395087E-3,-1.552630067E-1,1.140403748E-2
