"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.659341265E0,-2.718685865E-1,1.320635080E-1,4.944705963E-2
5.678987265E0,-3.434391618E-1,9.513747692E-2,-3.659248352E-3
5.688992265E0,-3.834455609E-1,6.295537949E-2,4.545974731E-2
5.699038265E0,-4.186102152E-1,2.330601215E-2,9.914493561E-2
5.718967265E0,-4.666191936E-1,-8.648264408E-2,1.084222794E-1
5.729076265E0,-4.549443126E-1,-1.519228220E-1,1.955509186E-1
5.739079265E0,-4.335408807E-1,-2.275620699E-1,1.229476929E-1
5.749129265E0,-4.010312557E-1,-3.017686605E-1,2.175312042E-1
5.759187265E0,-3.342594504E-1,-3.824539781E-1,1.365633011E-1
5.779171265E0,-2.073000669E-1,-5.621364117E-1,2.388648987E-1
5.789601265E0,-1.535434127E-1,-6.555203795E-1,2.032518387E-1
5.809220265E0,-1.947236061E-2,-9.621778727E-1,2.372903824E-1
5.829078265E0,1.846153736E-1,-1.155652285E0,1.974811554E-1
5.839492265E0,2.875795364E-1,-1.241219401E0,1.563825607E-1
5.859107265E0,4.889800549E-1,-1.404629469E0,9.012222290E-2
