"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.657985572E0,2.042823583E-1,7.620049119E-1,2.437515259E-1
4.677897611E0,3.787225783E-1,7.629612684E-1,2.529878616E-1
4.687909118E0,4.586375952E-1,7.389880419E-1,2.615137100E-1
4.697916371E0,5.078721642E-1,6.873899698E-1,2.706785202E-1
4.707934498E0,5.469490886E-1,6.196185350E-1,2.615985870E-1
4.727866843E0,5.728006363E-1,4.289287627E-1,3.359956741E-1
4.738036234E0,5.690400600E-1,3.185990751E-1,3.040361404E-1
4.758120527E0,6.947819591E-1,8.867724240E-2,3.374614716E-1
4.778148350E0,8.685826659E-1,-9.014857560E-2,2.653112411E-1
4.798171806E0,1.074573398E0,-2.625297308E-1,3.008708954E-1
4.817960420E0,1.270995259E0,-4.634498954E-1,2.251605988E-1
4.837908323E0,1.383021235E0,-6.918057203E-1,1.094388962E-1
4.847940474E0,1.394536734E0,-8.413224816E-1,1.535406113E-1
4.857999549E0,1.377580285E0,-9.669594765E-1,9.195995331E-2
4.877902606E0,3.389602900E-1,-3.684963584E-1,-4.880046844E-2
4.897908870E0,7.852149010E-2,-1.998000145E-1,-4.484081268E-2
4.917958186E0,3.028976917E-2,-1.827290803E-1,-2.364931107E-1
4.928062405E0,3.691315651E-2,-2.733000219E-1,-2.893819809E-1
4.948004570E0,1.572149992E-1,-3.709709644E-1,-4.901609421E-1
4.958159597E0,1.766487360E-1,-4.458940625E-1,-5.031194687E-1
4.978016368E0,1.438890696E-1,-5.723896623E-1,-5.810413361E-1
4.997898560E0,7.009506226E-2,-6.841205955E-1,-6.489515305E-1
5.007970592E0,-7.244467735E-3,-7.481432557E-1,-6.483602524E-1
5.027882866E0,-1.665444374E-1,-8.605211973E-1,-6.819200516E-1
5.037906245E0,-2.337135077E-1,-8.844749928E-1,-7.413568497E-1
5.057917030E0,-3.344297409E-1,-9.086073041E-1,-6.254100800E-1
5.077962976E0,-3.702660203E-1,-8.482370377E-1,-6.515312195E-1
5.088110800E0,-3.832147717E-1,-8.043253422E-1,-6.375637054E-1
5.107928668E0,-4.063475728E-1,-6.920880675E-1,-5.252943039E-1
5.127996885E0,-5.541473627E-1,-5.832519531E-1,-4.377536774E-1
5.147980940E0,-7.129240632E-1,-4.819280207E-1,-3.781509399E-1
5.167910203E0,-8.959625363E-1,-3.748881519E-1,-2.703905106E-1
5.177931414E0,-9.846964478E-1,-2.964155972E-1,-1.879310608E-1
5.188064519E0,-1.057422757E0,-2.229615599E-1,-1.043891907E-1
5.208011848E0,-1.149517417E0,5.889177322E-3,-1.238975525E-1
5.227925930E0,-1.176394701E0,2.353650033E-1,3.783988953E-2
5.247894951E0,-1.165084362E0,4.890476167E-1,1.137666702E-1
5.257961288E0,-6.422421336E-1,3.452106118E-1,9.808731079E-2
5.277890790E0,-2.382558286E-1,2.223275900E-1,1.565322876E-1
5.287981207E0,-1.482329369E-1,1.895208657E-1,1.101617813E-1
5.298107916E0,-1.119185686E-1,1.664691567E-1,1.031284332E-1
